domain,problem,heuristic,algorithm,coverage,secs (mean),secs (95% CI),Q-values (mean),Q-values (95% CI),H-calls (mean),H-calls (95% CI),# states in part. SSP (mean),# states in part. SSP (95% CI),# actions in part. SSP (mean),# actions in part. SSP (95% CI),notes
(Rand),random-ippc04-p10-problem,PDB,iLAO*,0,,,,,,,,,,,
(Rand),random-ippc04-p13-problem,PDB,iLAO*,5,6.3621546,0.7178233145164906,1175177.2,197187.02633451173,124979.2,16101.668175393008,196.6,28.568975060369244,325884.8,48159.34810810196,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p01-x5-y5-h2-v2-u0-s1,PDB,iLAO*,5,0.3499857999999999,0.0095863574633404,2740.2,568.3142942281146,48.8,0.3919999999999999,23.8,0.3919999999999999,140.4,1.176,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p02-x5-y5-h2-v3-u15-s2,PDB,iLAO*,5,0.3793702,0.0089346028981832,1664.0,12.002499739637573,34.0,0.0,11.0,0.0,105.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p03-x7-y7-h4-v3-u0-s3,PDB,iLAO*,5,0.8968489999999999,0.0079719212303384,4392.4,540.8050241778454,90.4,0.7839999999999999,41.4,0.7839999999999999,278.0,3.92,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p04-x7-y7-h3-v4-u20-s4,PDB,iLAO*,5,0.9339886,0.0151489444357636,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p05-x9-y9-h3-v5-u30-s5,PDB,iLAO*,5,2.0743864,0.0109941248281042,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p06-x11-y11-h4-v3-u40-s6,PDB,iLAO*,5,9.37086,0.4653363329054004,25353.6,2215.170252945809,212.4,1.7086883858679438,86.2,0.7333648478076924,635.4,5.564467270098728,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p07-x11-y11-h3-v5-u80-s7,PDB,iLAO*,5,4.513579200000001,0.0771368227576257,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p08-x11-y11-h6-v7-u80-s8,PDB,iLAO*,5,4.6962686,0.4565736164172616,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p09-x15-y15-h4-v4-u60-s9,PDB,iLAO*,5,279.2995358,68.10412916950924,205099.2,8529.96358196587,445.2,0.3919999999999999,202.2,0.392,1922.0,0.0,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p10-x15-y15-h10-v10-u150-s10,PDB,iLAO*,2,1328.416202,520.877154,3619144.0,1228241.84,244.0,0.0,25.0,1.96,1476.0,441.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p11-x20-y20-h5-v5-u80-s11,PDB,iLAO*,5,1421.8453822,157.2058909211861,205995.4,2218.7571912077265,790.2,0.3919999999999999,385.2,0.7333648478076924,2881.0,3.6668242390384624,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p12-x20-y20-h15-v15-u300-s12,PDB,iLAO*,0,,,,,,,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p14-x30-y30-h25-v20-u700-s14,PDB,iLAO*,5,291.57105820000004,14.767360228253937,9.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,unsolveable
(Sched),schedule-ippc04-p01,PDB,iLAO*,5,0.0619892,0.0041906308201109,10518.4,1411.4822117816434,40.0,0.0,20.0,0.0,36.0,0.0,
(Sched),schedule-ippc04-p02,PDB,iLAO*,5,0.0872718,0.0060068276847121,17819.2,2402.606854311375,40.0,0.0,20.0,0.0,36.0,0.0,
(Sched),schedule-ippc04-p03,PDB,iLAO*,5,0.1603254,0.0098014490894242,56370.0,5678.3875739509,55.0,0.0,25.0,0.0,50.0,0.0,
(Sched),schedule-ippc04-p04,PDB,iLAO*,0,,,,,,,,,,,
(Sched),schedule-ippc04-p05,PDB,iLAO*,0,,,,,,,,,,,
(Sched),schedule-ippc08-p01,PDB,iLAO*,5,0.0993112,0.0168278456257877,16350.0,1571.6707034235892,55.0,0.0,25.0,0.0,50.0,0.0,
(Sched),schedule-ippc08-p02,PDB,iLAO*,5,0.1067774,0.0085324622077484,27710.0,2708.4902362755524,55.0,0.0,25.0,0.0,50.0,0.0,
(Sched),schedule-ippc08-p03,PDB,iLAO*,5,0.2420745999999999,0.0174771258848477,80188.8,3337.9893576918425,72.0,0.0,30.0,0.0,66.0,0.0,
(Sched),schedule-ippc08-p04,PDB,iLAO*,0,,,,,,,,,,,
(S&R),search-and-rescue-ippc08-strips-p01-z4,PDB,iLAO*,5,0.5152726000000001,0.0185701273668118,686223.2,11866.325124077124,1111.6,0.4800999895855028,804.4,1.920399958342012,2306.2,0.9601999791710056,
(S&R),search-and-rescue-ippc08-strips-p02-z5,PDB,iLAO*,5,1.8325788,0.0395507072386492,2627604.2,18455.675170970688,4001.4,2.1109846043967253,2882.8,13.385522925907676,9825.4,6.692761462953838,
(S&R),search-and-rescue-ippc08-strips-p03-z6,PDB,iLAO*,5,6.825054400000001,0.193310148876368,10029089.0,21416.32070013521,13962.8,7.995262597313487,9993.2,18.742355881798847,39624.6,9.371177940899424,
(S&R),search-and-rescue-ippc08-strips-p04-z8,PDB,iLAO*,5,112.7866434,3.909633009447309,142243676.0,716897.1910849295,160357.2,32.357219658060856,114178.4,78.10938135717117,578689.2,39.05469067858559,
(S&R),search-and-rescue-ippc08-strips-p05-z10,PDB,iLAO*,0,,,,,,,,,,,
(Sys),sysadmin-ippc08-unit-cost-p01,PDB,iLAO*,5,0.1724224,0.0065186606776742,82215.6,1132.674927459772,497.0,0.0,489.0,0.0,546.0,0.0,
(Sys),sysadmin-ippc08-unit-cost-p02,PDB,iLAO*,5,0.7208464,0.1249217138900805,410484.2,68072.06826676845,1606.0,0.0,1592.0,0.0,1780.0,0.0,
(Sys),sysadmin-ippc08-unit-cost-p03,PDB,iLAO*,5,2.7719888,0.1966769343832539,1439701.0,15932.956287925976,4717.6,0.4800999895855029,4702.8,1.5679999999999998,5257.8,1.5679999999999998,
(Sys),sysadmin-ippc08-unit-cost-p04,PDB,iLAO*,5,74.0072502,8.62506322293127,21602626.4,3721806.872900781,33126.2,0.3919999999999999,33096.4,0.7839999999999999,37121.4,0.7839999999999999,
(TriTW),triangle-tireworld-ippc08-p01,PDB,iLAO*,5,0.0394826,0.0074504451009651,549.0,0.0,45.0,0.0,24.0,0.0,35.0,0.0,
(TriTW),triangle-tireworld-ippc08-p02,PDB,iLAO*,5,0.0614416,0.0089860949513042,5967.0,37.70135276087584,402.8,4.176226047521853,227.6,4.185414674796274,364.6,9.673746740534405,
(TriTW),triangle-tireworld-ippc08-p03,PDB,iLAO*,5,0.3069582,0.014066674955536,107741.6,1960.9168303668569,4958.2,48.44571295790784,2952.0,45.199146894604105,4917.6,76.3258326911669,
(TriTW),triangle-tireworld-ippc08-p04,PDB,iLAO*,5,11.9705472,0.4204183303637859,2994235.0,34351.404313000065,67757.8,971.3896044245068,40991.8,785.5819370021181,66241.4,1873.9352436879988,
(TriTW),triangle-tireworld-ippc08-p05,PDB,iLAO*,5,594.8369055999999,9.861578018006748,83364712.4,472928.21868051065,996046.0,11758.712977240324,617056.6,11453.762208173172,974638.6,29570.483745109344,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p01-problem,PDB,iLAO*,5,0.1671596,0.0151785324102515,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p02-problem,PDB,iLAO*,5,147.758374,3.005154712065292,28269204.6,24628.00496883692,142918.0,247.8443056436843,87818.4,41.86148893673038,555817.6,606.303942866942,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p03-problem,PDB,iLAO*,0,,,,,,,,,,,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p04-problem,PDB,iLAO*,5,101.560654,1.431566643884,25828073.2,43745.86708485527,147955.2,184.0808376339047,73881.0,41.16466640214639,571469.0,1112.6844216757956,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p05-problem,PDB,iLAO*,5,640.665055,10.893137391482616,111407229.0,59684.31556151682,356904.0,764.5404537629123,220014.0,113.34325987900648,1653203.4,1602.2901819882686,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p01-c4-p2-a2-s3846-problem,PDB,iLAO*,5,6.405378000000001,0.142110315531373,2208021.8,3657.226515892063,20940.6,31.07450041432685,12838.0,17.888691399876066,64660.6,224.6775622442081,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p02-c5-p2-a2-s17462-problem,PDB,iLAO*,5,4.093411,0.0274727893042842,1198953.2,4345.030207386826,12626.6,81.72189385960165,7440.6,7.555539424819382,43970.4,178.37679920886575,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p04-c6-p2-a2-s12861-problem,PDB,iLAO*,5,40.0468964,0.7517391674186656,10970911.8,24608.196152542023,73615.2,368.2429514111573,35962.2,46.013687354959934,226110.0,612.5581700377523,
(Coresec),coresec-icaps16-bigger-p01-problem,PDB,iLAO*,5,0.084712,0.0102739281607844,17193.2,326.5441175461594,1204.0,4.554628415139923,368.6,1.9203999583420115,1929.0,9.601999791710057,
(Coresec),coresec-icaps16-bigger-p02-problem,PDB,iLAO*,5,0.0921999999999999,0.0083304853510368,18534.4,119.90587348416256,1612.6,6.834753543471775,367.8,1.5679999999999998,2129.0,9.066986268876777,
(Coresec),coresec-icaps16-bigger-p03-problem,PDB,iLAO*,5,0.5106798,0.0085773280833266,460009.6,3742.2119703212966,11774.2,54.50562304936987,5223.2,18.76284157583813,37140.4,159.91918539062158,
(Coresec),coresec-icaps16-bigger-p04-problem,PDB,iLAO*,5,0.567203,0.0135860088310703,491273.6,5314.387263820355,17006.0,75.59859998703679,5228.4,17.991476204025062,39775.6,117.98581379131986,
(Coresec),coresec-icaps16-bigger-p05-problem,PDB,iLAO*,5,1.8048282,0.0629679203090937,1687434.2,18435.300494507377,68655.0,335.5042559491608,13104.8,46.32571018343918,135616.0,651.9948175254156,
(Coresec),coresec-icaps16-bigger-p06-problem,PDB,iLAO*,5,29.107025799999995,1.2705928120422223,23016764.4,154111.52096912035,762969.8,4165.7190688456185,162953.6,562.4628361198631,2096174.4,8647.84310520583,
(Coresec),coresec-icaps16-bigger-p07-problem,PDB,iLAO*,5,1182.0561714,53.4030260782053,378289261.0,6943335.166810643,10785658.4,76024.88754378748,2428269.8,11968.048128729428,41001818.2,242423.1406037971,
(PARC-N),no-repair-parc_NOREPAIR_s4_c1_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s4_c2_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s4_c3_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s5_c1_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s5_c2_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s5_c3_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s4_c1_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s4_c2_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s4_c3_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s5_c1_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s5_c2_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(PARC-R),with-repair-parc_REPAIR_s5_c3_fN.N_uN-facts,PDB,iLAO*,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start10,ROC,LRTDP,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start8,ROC,LRTDP,5,719.1207134,22.53870902988037,58287169.4,517807.6246610298,1538379.2,37504.99085791628,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start9,ROC,LRTDP,5,1684.2089882,64.27421116645672,140848419.8,1672007.0223325312,3157197.0,64475.47763683181,,,,,
(BW),blocksworld-ippc04-p01,ROC,LRTDP,5,0.4129604,0.0323195817496664,7846.0,1126.3516500276455,1228.8,162.2868164208048,,,,,
(BW),blocksworld-ippc04-p02,ROC,LRTDP,5,0.3027738,0.0337733719521599,5116.0,1025.52230992797,796.6,172.17860940314273,,,,,
(BW),blocksworld-ippc04-p03,ROC,LRTDP,5,0.2290506,0.0450317263910423,2469.2,1303.7514852394224,508.4,223.6046481091124,,,,,
(BW),blocksworld-ippc04-p04,ROC,LRTDP,5,0.5287729999999999,0.0363171563711191,11817.0,1313.7244146928228,1811.0,219.5042494349483,,,,,
(BW),blocksworld-ippc04-p05,ROC,LRTDP,5,0.3177464,0.0198547793222794,5193.6,583.3641613400673,951.2,81.61558615852734,,,,,
(BW),blocksworld-ippc04-p06,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p07,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p08,ROC,LRTDP,5,477.4745772,53.109223882249815,2057051.2,175057.94657877163,522210.8,48875.48025991175,,,,,
(BW),blocksworld-ippc04-p09,ROC,LRTDP,5,561.1865546,100.1663061321824,2229946.8,381560.0139840176,611809.8,101020.6880124513,,,,,
(BW),blocksworld-ippc04-p10,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p01-c0-C0-g1-n5,ROC,LRTDP,5,0.2305693999999999,0.0162439598467398,4125.4,646.9916952295447,469.2,67.51168716600111,,,,,
(BW),blocksworld-ippc08-p02-c1-C1-g20-n5,ROC,LRTDP,5,0.2333995999999999,0.0235925274299896,4342.0,473.7182546619878,483.8,51.3033510016646,,,,,
(BW),blocksworld-ippc08-p03-c1-C2-g40-n5,ROC,LRTDP,5,0.2234986,0.0233582728560194,4081.4,608.1667447139805,462.8,63.08764747555578,,,,,
(BW),blocksworld-ippc08-p04-c2-C1-g0-n5,ROC,LRTDP,5,0.2314105999999999,0.026029370353751,4374.4,519.2648533609799,485.2,60.53322842869029,,,,,
(BW),blocksworld-ippc08-p05-c0-C0-g1-n10,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p06-c1-C1-g20-n10,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p07-c1-C2-g0-n10,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p08-c3-C2-g0-n10,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p09-c0-C0-g1-n14,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p10-c1-C1-g20-n14,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p11-c1-C2-g0-n14,ROC,LRTDP,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p12-c3-C2-g0-n14,ROC,LRTDP,0,,,,,,,,,,,
(Elev),elevators-ippc04-p01,ROC,LRTDP,5,0.1580826,0.0156233557602589,22954.0,595.4207735710941,854.2,3.528,,,,,
(Elev),elevators-ippc04-p02,ROC,LRTDP,5,0.1109658,0.0103199327488692,3405.0,732.5301703001726,455.8,137.72874116900945,,,,,
(Elev),elevators-ippc04-p03,ROC,LRTDP,5,0.1746028,0.009693674295394,23834.2,435.1947737553841,866.0,0.0,,,,,
(Elev),elevators-ippc04-p04,ROC,LRTDP,5,0.1614242,0.0121747412663392,16661.4,749.6541627817456,867.0,16.055259574357557,,,,,
(Elev),elevators-ippc04-p05,ROC,LRTDP,5,0.1563974,0.0185388969671168,14853.0,584.7849772352228,841.8,7.601162016428804,,,,,
(Elev),elevators-ippc04-p06,ROC,LRTDP,5,2.6890498000000003,0.0657725808634903,477610.6,11107.329331353058,14765.2,7.922862109111834,,,,,
(Elev),elevators-ippc04-p07,ROC,LRTDP,5,2.7577666,0.0383881053155346,568028.6,9454.133549998964,14632.0,21.648907593687028,,,,,
(Elev),elevators-ippc04-p08,ROC,LRTDP,5,4.0605514,0.0648256434601773,1264248.2,21096.64619234972,14776.2,3.0616178729554084,,,,,
(Elev),elevators-ippc04-p09,ROC,LRTDP,5,3.4674726,0.0453250270865562,962463.2,19087.340096168035,14759.8,0.3919999999999999,,,,,
(Elev),elevators-ippc04-p10,ROC,LRTDP,5,5.7615110000000005,0.0820900206950579,2238758.8,25325.975458212542,14795.6,0.7839999999999999,,,,,
(Elev),elevators-ippc04-p11,ROC,LRTDP,5,375.4995862,6.969335364201879,119315618.2,944070.7164781982,538180.2,60.24059282576824,,,,,
(Elev),elevators-ippc04-p12,ROC,LRTDP,5,206.118834,4.568499900817799,48556823.8,452031.049772386,537961.0,86.39132178639241,,,,,
(Elev),elevators-ippc04-p13,ROC,LRTDP,5,1122.2280162,21.88385587400496,348879645.6,851166.8045641719,538299.0,0.0,,,,,
(Elev),elevators-ippc04-p14,ROC,LRTDP,5,220.9372568,3.234758727625371,53849911.2,726429.6321637976,538228.6,27.254573487765317,,,,,
(Elev),elevators-ippc04-p15,ROC,LRTDP,5,429.6623716,13.79907509666641,119575175.4,580863.4597921254,538010.2,73.23269259012672,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p01,ROC,LRTDP,5,0.08892,0.0209034951971578,99.2,32.95132507199066,84.6,26.756692172239823,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p02,ROC,LRTDP,5,0.0624828,0.0123489944484004,115.6,50.15302599046242,78.0,32.48518924063703,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p03,ROC,LRTDP,5,0.0901792,0.0126733493057795,185.8,44.47688730115902,123.2,21.456405663577485,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p04,ROC,LRTDP,5,0.2223263999999999,0.0288207028229655,13089.0,1262.4632193929451,1118.8,124.63719984017612,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p05,ROC,LRTDP,5,0.0627158,0.0146215411919997,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(ExBW),exploding-blocksworld-ippc04-fixed-p06,ROC,LRTDP,5,1.9361868,0.3489487655562457,27600.8,5188.606104616538,7020.6,1280.2531260090716,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p07,ROC,LRTDP,5,21.0299176,1.1037872801190456,774881.0,34532.97121230318,77232.2,3827.842686556489,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p08,ROC,LRTDP,5,1.7551208000000005,0.4156720450839661,12060.2,3532.844972775341,5758.4,1429.1094544281764,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p09,ROC,LRTDP,5,60.6337096,2.854998270838588,2081768.8,83949.93792606391,262452.0,15789.351718157395,,,,,
(ExBW),exploding-blocksworld-ippc04-fixed-p10,ROC,LRTDP,5,511.5206502,17.92601222312832,44146321.6,1346707.296636177,1097489.2,21451.0022301706,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p01-n2-N5-s1,ROC,LRTDP,5,0.1156461999999999,0.0157420357591838,1183.4,158.95660419120685,296.2,24.016199199706847,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p02-n3-N5-s2,ROC,LRTDP,5,0.2040266,0.0239142966932121,28739.2,2080.353953245457,747.4,57.276284237020825,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p03-n3-N6-s3,ROC,LRTDP,5,0.3105732,0.0098364903837122,26551.6,545.6287977150766,1438.8,27.4777740000896,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p04-n4-N6-s4,ROC,LRTDP,5,0.4533504,0.0224815084680493,31795.8,1062.688322126483,1990.0,31.33549042220338,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p05-n5-N7-s5,ROC,LRTDP,5,0.1370602,0.0112649545191476,1572.4,539.9046183317938,189.0,40.71425303256833,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p06-n6-N8-s6,ROC,LRTDP,5,0.5289682,0.0283349421945678,14484.0,1170.629587529719,2052.2,165.13788052412443,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p07-n7-N9-s7,ROC,LRTDP,5,1.2466724,0.2751658541472282,13814.6,4686.9078662606535,5149.8,1140.2110947293925,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p08-n8-N10-s8,ROC,LRTDP,5,63.5984908,2.9117138464526997,2856840.0,174861.48990645,229972.6,7226.286986425047,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p09-n9-N11-s9,ROC,LRTDP,5,21.07415,1.220043121709576,1678594.4,44982.18831589339,65518.8,4575.113491005878,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p10-n10-N12-s10,ROC,LRTDP,5,148.32125839999998,5.55362832125981,8833660.0,225727.0000861522,448037.2,14488.44197448656,,,,,
(ExBW),exploding-blocksworld-ippc08-fixed-p11-n11-N13-s11,ROC,LRTDP,5,1272.0829704,41.269653879659145,20785558.0,745163.6512384289,4395950.8,99872.50428661887,,,,,
(Rand),random-ippc04-p03-problem,ROC,LRTDP,5,0.2669114,0.0214953977386029,710.4,91.21394419714564,384.8,58.50657453654247,,,,,
(Rand),random-ippc04-p04-problem,ROC,LRTDP,5,0.4773342,0.0205552485475156,3513.4,2726.5334918199705,227.2,6.658232798573507,,,,,
(Rand),random-ippc04-p05-problem,ROC,LRTDP,0,,,,,,,,,,,
(Rand),random-ippc04-p06-problem,ROC,LRTDP,5,1.5495182,0.1267276792906688,2260.8,105.44435681438812,609.6,52.31988623840842,,,,,
(Rand),random-ippc04-p07-problem,ROC,LRTDP,5,20.9105456,31.80473581840881,143999.6,249449.2930561687,44045.8,68236.9159022093,,,,,
(Rand),random-ippc04-p08-problem,ROC,LRTDP,5,1365.9010414,176.00106298021527,762647.8,3481.4520289649254,767439.6,2926.5764530345004,,,,,
(Rand),random-ippc04-p09-problem,ROC,LRTDP,5,25.3056972,27.33464494444063,48332.2,58281.12222840518,14991.4,17870.4570368532,,,,,
(Rand),random-ippc04-p10-problem,ROC,LRTDP,0,,,,,,,,,,,
(Rand),random-ippc04-p13-problem,ROC,LRTDP,3,545.5468573333334,291.3818256850171,1178278.3333333333,579868.3419974413,204680.66666666663,87135.88583759303,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p01-x5-y5-h2-v2-u0-s1,ROC,LRTDP,5,0.1992882,0.0171296261570293,1148.2,36.4444067587881,49.0,0.0,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p02-x5-y5-h2-v3-u15-s2,ROC,LRTDP,5,0.2398214,0.0539048421677646,508.8,47.706577156614365,30.4,4.320899906269526,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p03-x7-y7-h4-v3-u0-s3,ROC,LRTDP,5,0.531349,0.0133039770980379,2976.4,28.562250891692685,97.0,0.0,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p04-x7-y7-h3-v4-u20-s4,ROC,LRTDP,5,0.4359251999999999,0.0121241954554314,3.0,0.0,5.0,0.0,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p05-x9-y9-h3-v5-u30-s5,ROC,LRTDP,5,1.0437284,0.009703222103797,3.0,0.0,5.0,0.0,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p06-x11-y11-h4-v3-u40-s6,ROC,LRTDP,5,6.947524199999999,1.6658516698749204,12477.4,175.69582560778156,241.8,0.392,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p07-x11-y11-h3-v5-u80-s7,ROC,LRTDP,5,2.5982,0.0490693684494252,3.0,0.0,5.0,0.0,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p08-x11-y11-h6-v7-u80-s8,ROC,LRTDP,5,2.6059372,0.0260503714317331,3.0,0.0,5.0,0.0,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p09-x15-y15-h4-v4-u60-s9,ROC,LRTDP,5,187.4758942,71.42201044585148,84162.2,271.7802746043207,449.6,0.4800999895855029,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p10-x15-y15-h10-v10-u150-s10,ROC,LRTDP,5,466.6309886,158.68278397451584,306415.6,381.9605034241106,165.6,94.09959795875857,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p11-x20-y20-h5-v5-u80-s11,ROC,LRTDP,5,782.1447894,117.71642519578052,88838.0,600.4388902794356,794.0,0.0,,,,,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p12-x20-y20-h15-v15-u300-s12,ROC,LRTDP,0,,,,,,,,,,,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p14-x30-y30-h25-v20-u700-s14,ROC,LRTDP,0,,,,,,,,,,,unsolveable
(Sched),schedule-ippc04-p01,ROC,LRTDP,5,0.0626258,0.0058160428297652,5285.6,152.07958158806198,40.0,0.0,,,,,
(Sched),schedule-ippc04-p02,ROC,LRTDP,5,0.0778024,0.0060391460904813,7912.8,124.88199639659832,40.0,0.0,,,,,
(Sched),schedule-ippc04-p03,ROC,LRTDP,5,0.1197792,0.0033541685299435,21163.2,502.5336036366125,55.0,0.0,,,,,
(Sched),schedule-ippc04-p04,ROC,LRTDP,5,31.104204,0.4401819677176396,7759401.2,35199.77690397119,99855.2,874.0906501639288,,,,,
(Sched),schedule-ippc04-p05,ROC,LRTDP,5,1578.4744236,29.09613408584809,326777611.8,1071907.2912943528,2153609.2,2429.838916846958,,,,,
(Sched),schedule-ippc08-p01,ROC,LRTDP,5,0.0791654,0.0078006956613122,8201.2,211.33708520749497,55.0,0.0,,,,,
(Sched),schedule-ippc08-p02,ROC,LRTDP,5,0.0874658,0.0089590242525703,12353.2,391.09461042566153,55.0,0.0,,,,,
(Sched),schedule-ippc08-p03,ROC,LRTDP,5,0.1477748,0.0070134413384061,30133.4,735.5934052559198,72.0,0.0,,,,,
(Sched),schedule-ippc08-p04,ROC,LRTDP,5,1247.5377798,27.549759772977488,218057090.4,1801177.8511455192,2378773.2,3460.436001925769,,,,,
(S&R),search-and-rescue-ippc08-strips-p01-z4,ROC,LRTDP,5,0.2428188,0.0086203863927357,213788.4,2688.251831286645,1088.6,4.185414674796274,,,,,
(S&R),search-and-rescue-ippc08-strips-p02-z5,ROC,LRTDP,5,0.8776578,0.0135241561940545,982809.0,19188.30961756037,3909.8,5.990037061654961,,,,,
(S&R),search-and-rescue-ippc08-strips-p03-z6,ROC,LRTDP,5,3.8288482,0.0656869198891267,4405411.6,110713.33047100811,13638.8,17.41424428449308,,,,,
(S&R),search-and-rescue-ippc08-strips-p04-z8,ROC,LRTDP,5,67.06903480000001,1.391287521581605,77155370.2,659678.2002087826,155847.8,32.75839654195546,,,,,
(S&R),search-and-rescue-ippc08-strips-p05-z10,ROC,LRTDP,5,1306.0454994,28.101591624207764,1336086856.8,5907045.740838957,1689907.6,139.29878713039824,,,,,
(Sys),sysadmin-ippc08-unit-cost-p01,ROC,LRTDP,5,0.2303404,0.0152998055424379,105405.6,6598.640298468768,444.0,0.0,,,,,
